3017.56 6885 0 0.09 0.52 0.36 0.02 0.0327324 0.0840021 0 0.19 0.59 0.19 0.02 0.0356768 0.227258 0.12 0.34 0.15 0.22 0.1 music
1723.18 5315.71 0 0.27 0.45 0.21 0.06 0.0447506 0.11936 0 0.16 0.4 0.38 0.05 0.0150049 0.115793 0.21 0.33 0.18 0.1 0.07 music
2064.51 9904.84 0 0.4 0.08 0.33 0.18 0.0430499 0.166736 0 0.36 0.25 0.2 0.18 0.0199213 0.212773 0.52 0.24 0.09 0.03 0.04 music
1783.96 4540.55 0 0.1 0.21 0.5 0.18 0.0407823 0.111509 0 0.17 0.57 0.21 0.04 0.0170645 0.132182 0.17 0.46 0.2 0.05 0.04 music
1266.04 9087.36 0.39 0.47 0.01 0.08 0.04 0.0645918 0.173016 0.01 0.13 0.14 0.62 0.09 0.0104915 0.104181 0.59 0.3 0.03 0.06 0.01 music
2594.86 6960.19 0 0.03 0.63 0.18 0.15 0.0305329 0.0736395 0 0.15 0.63 0.21 0 0.0285371 0.191021 0.05 0.3 0.23 0.15 0.06 music
1323.53 4765.14 0 0.75 0.16 0.04 0.04 0.0510998 0.108254 0 0 0.37 0.38 0.24 0.0122771 0.169792 0.65 0.25 0.04 0.02 0 music
3277.14 4795.22 0 0 0.1 0.63 0.26 0.0628798 0.17643 0 0.29 0.6 0.08 0.02 0.0922279 0.679736 0.18 0.34 0.23 0.1 0.1 music
3631.46 3659.76 0 0 0.01 0.8 0.18 0.0622676 0.137321 0 0.11 0.65 0.2 0.03 0.125785 0.943396 0.26 0.35 0.18 0.16 0.03 music
3356.1 4651.19 0 0 0.03 0.72 0.24 0.073458 0.176604 0 0.16 0.66 0.15 0.02 0.135374 1.08485 0.27 0.41 0.16 0.08 0.03 music
3825.7 4439.87 0 0 0.01 0.64 0.34 0.065034 0.191342 0 0.44 0.5 0.04 0 0.175313 2.0413 0.64 0.26 0.07 0 0.01 music
3784.94 4133.38 0 0 0 0.57 0.42 0.0632426 0.162196 0 0.07 0.55 0.3 0.05 0.161305 1.22362 0.25 0.38 0.22 0.07 0.04 music
4345.84 6110.73 0 0 0.14 0.59 0.26 0.0601247 0.173439 0 0.19 0.55 0.17 0.08 0.173171 1.33424 0.25 0.39 0.12 0.17 0.03 music
4355.64 4360.97 0 0 0 0.39 0.6 0.060034 0.129702 0 0.16 0.74 0.08 0.01 0.185774 1.26233 0.05 0.41 0.23 0.15 0.07 music
4579.71 7286.08 0 0 0.14 0.68 0.17 0.057551 0.162627 0 0.24 0.56 0.17 0.02 0.163104 1.24751 0.18 0.42 0.17 0.09 0.06 music
4905.88 7665.52 0 0 0.21 0.61 0.17 0.0494898 0.142762 0 0.24 0.56 0.15 0.04 0.184881 1.60017 0.3 0.4 0.16 0.07 0.02 music
4914.37 10977.8 0 0.33 0.62 0.03 0.01 0.0503288 0.11039 0 0.02 0.36 0.5 0.11 0.206476 1.67867 0.26 0.36 0.23 0.07 0.05 music
4395.78 10805.6 0 0.33 0.6 0.04 0.02 0.0562132 0.142128 0 0.25 0.6 0.12 0.02 0.220264 2.17911 0.38 0.38 0.12 0.03 0.01 music
4873.68 10687.8 0 0.1 0.8 0.07 0.02 0.0491043 0.152043 0 0.26 0.46 0.23 0.04 0.235678 2.54523 0.54 0.32 0.09 0.01 0.01 music
4171.95 13738.4 0 0.74 0.22 0.02 0.01 0.0674376 0.233359 0 0.6 0.26 0.13 0 0.24179 2.88486 0.51 0.35 0.07 0.02 0.01 music
5113.05 12268.7 0 0.44 0.53 0.01 0.01 0.0431746 0.119071 0.01 0.21 0.47 0.26 0.04 0.213526 2.76087 0.6 0.3 0.06 0.01 0 music
4061.74 10202.1 0 0.67 0.29 0.03 0 0.0606349 0.129217 0 0.05 0.62 0.28 0.04 0.168943 1.84595 0.57 0.3 0.02 0.03 0.06 music
4686.99 11720.4 0 0.53 0.45 0 0.01 0.0625397 0.19378 0 0.33 0.47 0.14 0.05 0.321382 3.42925 0.5 0.3 0.1 0.04 0.02 music
5391.78 14001.9 0 0.12 0.67 0.16 0.04 0.0685374 0.217666 0 0.24 0.48 0.18 0.09 0.519128 4.08991 0.31 0.36 0.16 0.12 0.03 music
5340.56 14062.2 0 0.31 0.58 0.09 0.01 0.107449 0.337872 0.02 0.25 0.48 0.23 0.01 0.892249 4.91672 0.06 0.21 0.27 0.22 0.13 music
5736.5 13914.2 0 0.2 0.68 0.08 0.03 0.0846825 0.30069 0.01 0.28 0.45 0.18 0.07 0.836626 5.21641 0.08 0.32 0.27 0.14 0.12 music
5390.23 14294.4 0 0.51 0.47 0 0.01 0.0938209 0.36924 0.05 0.37 0.4 0.16 0.01 0.868058 5.5856 0.16 0.29 0.25 0.14 0.07 music
5351.82 12748.8 0 0.2 0.67 0.1 0.02 0.0926644 0.307567 0 0.24 0.41 0.27 0.07 0.779262 5.32839 0.16 0.34 0.25 0.07 0.1 music
5322.06 13726.1 0 0.17 0.67 0.12 0.03 0.113878 0.386863 0.01 0.33 0.45 0.16 0.04 1.06488 6.51082 0.04 0.2 0.34 0.14 0.06 music
5733.07 12950 0 0.42 0.53 0.03 0.01 0.0801587 0.24736 0.01 0.17 0.43 0.32 0.06 0.791475 5.07899 0.12 0.36 0.29 0.15 0.04 music
8030.9 38583.5 0.19 0.38 0.37 0.04 0.01 0.0707823 0.780863 0.7 0.17 0.03 0.08 0.01 1.21106 20.3868 0.79 0.11 0.04 0.04 0.01 music
7104.51 41344.1 0.28 0.36 0.3 0.03 0.02 0.0886054 0.759044 0.52 0.22 0.15 0.08 0.02 1.56437 25.3121 0.74 0.07 0.02 0.08 0.01 music
7130.21 37144.4 0.27 0.38 0.29 0.04 0.01 0.0642404 0.632123 0.6 0.25 0.11 0.01 0.02 1.06781 20.6478 0.79 0.09 0.05 0 0.01 music
8370.05 26638.4 0.04 0.28 0.61 0.05 0.01 0.074059 0.850662 0.71 0.12 0.07 0.04 0.05 1.48411 25.3402 0.8 0.05 0.05 0.05 0.03 music
7116.84 34630.4 0.11 0.37 0.18 0.29 0.04 0.098288 0.802879 0.5 0.29 0.1 0.06 0.04 1.44301 18.0593 0.63 0.13 0.11 0.05 0.04 music
8073.22 35739.5 0.11 0.49 0.33 0.04 0.02 0.0576757 0.615183 0.64 0.19 0.08 0.02 0.06 1.16799 23.7144 0.85 0.06 0.07 0 0 music
8511.22 26959.2 0.02 0.25 0.51 0.19 0.02 0.0710204 0.563424 0.54 0.29 0.1 0.05 0.01 1.65941 23.5745 0.71 0.1 0.07 0.07 0.02 music
7705.89 31992.5 0.09 0.38 0.43 0.07 0.02 0.0730839 0.579183 0.44 0.4 0.04 0.05 0.06 1.49077 26.3681 0.78 0.06 0.07 0.01 0.04 music
6682.94 32694.3 0.25 0.35 0.37 0.02 0 0.0948866 0.726577 0.4 0.36 0.08 0.13 0.02 1.62619 28.2547 0.76 0.09 0.07 0.04 0.01 music
8219.05 26939.6 0.04 0.16 0.21 0.51 0.07 0.0725737 0.545252 0.56 0.31 0.08 0.03 0.01 1.55829 21.9478 0.73 0.11 0.03 0.05 0.02 music
7840.84 40807.4 0.2 0.28 0.4 0.08 0.03 0.0889909 0.951569 0.62 0.2 0.08 0.02 0.07 1.31303 22.0719 0.74 0.16 0.04 0.03 0.01 music
7178.27 39642.9 0.25 0.32 0.37 0.03 0.02 0.132052 1.24601 0.49 0.11 0.13 0.09 0.17 1.52745 23.7711 0.69 0.15 0.06 0.03 0 music
7165.06 40141.2 0.27 0.35 0.33 0.03 0.01 0.0717914 0.827537 0.73 0.16 0.04 0.03 0.03 1.31536 29.4726 0.84 0.05 0.03 0.03 0.02 music
7190.59 36100.1 0.27 0.31 0.37 0.03 0.01 0.112925 1.02025 0.45 0.24 0.13 0.07 0.1 1.64055 26.4969 0.7 0.17 0.04 0.01 0.01 music
7103.71 38073.5 0.27 0.33 0.36 0.01 0.02 0.109467 1.11083 0.53 0.18 0.12 0.07 0.09 1.40615 22.8477 0.78 0.11 0.05 0.01 0.02 music
7487.99 42433.9 0.29 0.25 0.39 0.03 0.03 0.100884 1.10468 0.61 0.12 0.09 0.06 0.11 1.38749 22.3647 0.77 0.09 0.07 0.05 0.01 music
8908.82 23551.6 0.01 0.18 0.65 0.13 0.02 0.050034 0.519179 0.74 0.12 0.09 0.04 0 1.38654 21.9159 0.73 0.1 0.08 0.03 0.03 music
7552.43 34607.9 0.12 0.45 0.38 0.02 0.02 0.0898866 1.04511 0.71 0.06 0.12 0.01 0.09 1.5297 25.0321 0.72 0.15 0.04 0.01 0.03 music
6433.97 36837.6 0.32 0.33 0.31 0.02 0.01 0.106735 1.00306 0.58 0.22 0.1 0.05 0.04 1.31075 23.2134 0.81 0.06 0.05 0.03 0.02 music
7611.05 34603.3 0.17 0.24 0.51 0.05 0.02 0.0817234 0.935576 0.73 0.14 0.03 0.04 0.05 1.39799 20.491 0.66 0.16 0.03 0.05 0.03 music
8074.23 39505.5 0.18 0.34 0.39 0.06 0.02 0.0566327 0.621508 0.67 0.16 0.09 0.05 0.02 1.125 20.2863 0.79 0.12 0.05 0.02 0 music
5341.08 33378.7 0.28 0.31 0.13 0.18 0.09 0.112766 1.03767 0.54 0.21 0.06 0.11 0.07 1.26935 24.2899 0.79 0.06 0.04 0.05 0.03 music
3606.21 21992.1 0.4 0.45 0.14 0 0 0.134649 1.16996 0.49 0.19 0.1 0.08 0.13 0.751935 13.6858 0.76 0.09 0.04 0.02 0.04 music
8155.57 31770.4 0.18 0.23 0.56 0.01 0.01 0.0386848 0.438074 0.62 0.3 0.04 0.03 0 0.815587 19.6939 0.88 0.04 0.02 0.02 0.02 music
7475.87 34643.1 0.16 0.36 0.38 0.07 0.02 0.0782426 0.76777 0.74 0.18 0.01 0.04 0.02 1.37107 22.3353 0.72 0.16 0.02 0.01 0.04 music
7651.02 36567.7 0.17 0.33 0.4 0.06 0.03 0.0625964 0.474133 0.41 0.44 0.09 0.03 0.02 1.22362 22.5033 0.78 0.15 0.01 0.01 0.02 music
7964.64 29607.1 0.1 0.18 0.62 0.08 0.01 0.06322 0.561107 0.71 0.21 0.03 0.03 0.01 1.29591 25.5032 0.85 0.07 0.01 0.03 0.01 music
7457.88 32806.4 0.15 0.44 0.36 0.03 0.01 0.064263 0.467791 0.38 0.52 0.03 0.05 0.01 1.26508 24.8183 0.81 0.11 0.01 0.02 0.01 music
7365.93 25972.3 0.05 0.55 0.37 0.01 0.01 0.0726984 0.474826 0.28 0.55 0.07 0.03 0.06 1.39811 25.7372 0.81 0.09 0.03 0.02 0.01 music
8509.07 26602.9 0.03 0.25 0.53 0.16 0.02 0.0572902 0.504484 0.56 0.28 0.08 0.05 0.02 1.26969 19.1046 0.68 0.15 0.07 0.01 0.04 music
